Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784255930,651,,Aggregated,135.800000,0.000000,670,1300,1900,2200,3400,4600,6300,7800,12000,17000,17000,5095,0,670.0,1291.7713700351405,4.4201450000400655,16560.60794899986,316.90284592737976
1784255931,668,,Aggregated,135.000000,0.000000,690,1400,1900,2300,3500,4700,6500,7900,12000,17000,17000,5188,0,690.0,1325.6895893353983,4.4201450000400655,16560.60794899986,316.8681572860447
1784255932,685,,Aggregated,133.700000,0.000000,720,1400,2000,2300,3600,4900,6800,8200,13000,17000,17000,5345,0,720.0,1385.753080539205,4.4201450000400655,16560.60794899986,316.9242282507016
1784255933,701,,Aggregated,131.400000,0.000000,750,1500,2100,2400,3800,5100,7100,8400,13000,17000,17000,5481,0,750.0,1444.6679554437228,4.4201450000400655,16560.60794899986,317.0395913154534
1784255934,718,,Aggregated,131.100000,0.000000,780,1500,2100,2500,3900,5200,7300,8600,13000,17000,17000,5571,0,780.0,1484.093602731835,4.4201450000400655,16560.60794899986,317.0551068030874
1784255935,735,,Aggregated,131.100000,0.000000,790,1500,2100,2500,3900,5300,7400,8800,13000,17000,17000,5662,0,790.0,1502.7105163421138,4.4201450000400655,16560.60794899986,317.3504062168845
1784255936,751,,Aggregated,128.000000,0.000000,800,1600,2200,2600,4000,5400,7400,9000,13000,17000,17000,5713,0,800.0,1528.1216294437336,4.4201450000400655,16560.60794899986,317.3730089270086
1784255937,768,,Aggregated,123.300000,0.000000,840,1600,2300,2700,4100,5700,7800,9300,14000,17000,17000,5862,0,840.0,1600.4274348319793,4.4201450000400655,17498.93729300038,317.49709996588194
1784255938,785,,Aggregated,116.400000,0.000000,870,1700,2300,2800,4300,6000,8100,9800,15000,17000,17000,5971,0,870.0,1666.4327208308578,4.4201450000400655,17498.93729300038,317.77826159772235
1784255939,802,,Aggregated,114.300000,0.000000,890,1700,2400,2900,4500,6200,8400,10000,15000,18000,18000,6059,0,890.0,1719.6830936187594,4.4201450000400655,17878.568894000637,317.7167849480112
1784255940,818,,Aggregated,114.900000,0.000000,940,1800,2500,3000,4700,6500,9000,11000,17000,20000,20000,6204,0,940.0,1799.8212856296063,4.4201450000400655,20491.620675000377,317.41392649903287
1784255941,835,,Aggregated,112.100000,0.000000,990,1900,2500,3100,4900,6900,9400,11000,17000,20000,20000,6339,0,990.0,1871.1980614073323,4.4201450000400655,20491.620675000377,317.2023978545512
1784255942,852,,Aggregated,110.800000,0.000000,1000,1900,2600,3200,5000,7100,9600,11000,17000,20000,20000,6438,0,1000.0,1914.7366423729547,4.4201450000400655,20491.620675000377,317.62224293258777
1784255943,868,,Aggregated,115.000000,0.000000,1000,1900,2600,3300,5000,7200,9700,12000,17000,20000,20000,6495,0,1000.0,1946.7209279282642,4.4201450000400655,20491.620675000377,317.65511932255583
1784255944,885,,Aggregated,111.600000,0.000000,1100,2000,2700,3300,5200,7500,10000,12000,18000,20000,20000,6592,0,1100.0,1997.2526112814146,4.4201450000400655,20491.620675000377,317.6407766990291
